AnalysisId,SampleId,SampleNum,Type,Fixed,Latitude,Longitude,Distance_miles,Bearing,Direction,CollectionDate,Source,Description,SpectraFile,SamplingTime,LiveTime,InstrumentHeight,Uncertainty,MDA,MethodCode,Moisture_pct,Nuclide,Result,Unit
223163,7305,SCF-10006,Instrument,No,37.29076,140.614718,24.7003408423139,248.654233265638,WSW,3/22/2011 2:19:18 AM,DOE,Field Team: 2011-03-22-18-14-120  Tied to SCF-00071 (paper) and SCF_00072 (cartridge); Description: Expressway Exit 2;,2011_03_22_18_14_120.n42,1001,1001,100,20.1,,InSituGammaSpec,,Te-132,0.422,uCi/m2
223165,7305,SCF-10006,Instrument,No,37.29076,140.614718,24.7003408423139,248.654233265638,WSW,3/22/2011 2:19:18 AM,DOE,Field Team: 2011-03-22-18-14-120  Tied to SCF-00071 (paper) and SCF_00072 (cartridge); Description: Expressway Exit 2;,2011_03_22_18_14_120.n42,1001,1001,100,20.3,,InSituGammaSpec,,Cs-134,0.288,uCi/m2
223167,7305,SCF-10006,Instrument,No,37.29076,140.614718,24.7003408423139,248.654233265638,WSW,3/22/2011 2:19:18 AM,DOE,Field Team: 2011-03-22-18-14-120  Tied to SCF-00071 (paper) and SCF_00072 (cartridge); Description: Expressway Exit 2;,2011_03_22_18_14_120.n42,1001,1001,100,22.9,,InSituGammaSpec,,Cs-136,0.049,uCi/m2
223169,7305,SCF-10006,Instrument,No,37.29076,140.614718,24.7003408423139,248.654233265638,WSW,3/22/2011 2:19:18 AM,DOE,Field Team: 2011-03-22-18-14-120  Tied to SCF-00071 (paper) and SCF_00072 (cartridge); Description: Expressway Exit 2;,2011_03_22_18_14_120.n42,1001,1001,100,20.4,,InSituGammaSpec,,Cs-137,0.278,uCi/m2
223171,7305,SCF-10006,Instrument,No,37.29076,140.614718,24.7003408423139,248.654233265638,WSW,3/22/2011 2:19:18 AM,DOE,Field Team: 2011-03-22-18-14-120  Tied to SCF-00071 (paper) and SCF_00072 (cartridge); Description: Expressway Exit 2;,2011_03_22_18_14_120.n42,1001,1001,100,34.9,,InSituGammaSpec,,La-140,0.0129,uCi/m2
223173,7305,SCF-10006,Instrument,No,37.29076,140.614718,24.7003408423139,248.654233265638,WSW,3/22/2011 2:19:18 AM,DOE,Field Team: 2011-03-22-18-14-120  Tied to SCF-00071 (paper) and SCF_00072 (cartridge); Description: Expressway Exit 2;,2011_03_22_18_14_120.n42,1001,1001,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
223175,7305,SCF-10006,Instrument,No,37.29076,140.614718,24.7003408423139,248.654233265638,WSW,3/22/2011 2:19:18 AM,DOE,Field Team: 2011-03-22-18-14-120  Tied to SCF-00071 (paper) and SCF_00072 (cartridge); Description: Expressway Exit 2;,2011_03_22_18_14_120.n42,1001,1001,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
223177,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,20,,InSituGammaSpec,,I-131,9.26,uCi/m2
223179,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,20,,InSituGammaSpec,,I-132,14.3,uCi/m2
223181,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,95.4,,InSituGammaSpec,,I-133,0.0331,uCi/m2
223183,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,25,,InSituGammaSpec,,Te-129m,4.25,uCi/m2
223185,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,20,,InSituGammaSpec,,Te-132,7.85,uCi/m2
223187,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,20.7,,InSituGammaSpec,,Cs-134,0.563,uCi/m2
223189,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,33.1,,InSituGammaSpec,,Cs-136,0.082,uCi/m2
223191,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,21,,InSituGammaSpec,,Cs-137,0.573,uCi/m2
223193,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,37,,InSituGammaSpec,,La-140,0.0411,uCi/m2
223195,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
223197,7365,SCF-10009,Instrument,No,36.868109,140.742077,41.3857502073394,202.792900040936,SSW,3/23/2011 2:43:00 PM,DOE,Description: Insitu 2011_03_23_15_00;,2011_03_23_15_00_130.n42,1050,1050,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
223199,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,20,,InSituGammaSpec,,I-131,48.4,uCi/m2
223201,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,20,,InSituGammaSpec,,I-132,20.4,uCi/m2
223203,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
223205,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,22.8,,InSituGammaSpec,,Te-129m,10.6,uCi/m2
223207,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,20,,InSituGammaSpec,,Te-132,11.2,uCi/m2
223209,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,20,,InSituGammaSpec,,Cs-134,13.1,uCi/m2
223211,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,20.2,,InSituGammaSpec,,Cs-136,1.89,uCi/m2
223213,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,20,,InSituGammaSpec,,Cs-137,13.1,uCi/m2
223215,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,23.7,,InSituGammaSpec,,La-140,0.181,uCi/m2
223217,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
223219,7361,SCF-10010,Instrument,No,37.352886,140.978893,5.56950585411284,211.888618460862,SSW,3/23/2011 3:43:00 PM,DOE,Field Team: Sampling Time 3052; Description: 2011_03_23_16_33 Insitu;,2011_03_23_16_33_020.spc,,,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
223221,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,20,,InSituGammaSpec,,I-131,5.17,uCi/m2
223223,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,20.1,,InSituGammaSpec,,I-132,2.86,uCi/m2
223225,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,196,,InSituGammaSpec,,I-133,0.00565,uCi/m2
223227,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,24,,InSituGammaSpec,,Te-129m,2.34,uCi/m2
223229,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,20,,InSituGammaSpec,,Te-132,2.22,uCi/m2
223231,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,20,,InSituGammaSpec,,Cs-134,3.09,uCi/m2
223233,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,20.4,,InSituGammaSpec,,Cs-136,0.409,uCi/m2
223235,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,20,,InSituGammaSpec,,Cs-137,3.05,uCi/m2
223237,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,22.5,,InSituGammaSpec,,La-140,0.105,uCi/m2
223239,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
223241,7411,SCF-10011,Instrument,No,37.590199,140.419884,35.6140476615844,289.341381136751,WNW,3/23/2011 10:15:07 PM,DOE,Field Team: 2011-03-24-14-05-520  239 uR/h; Description: EXPRESSWAY EXIT 20;,2011_03_24_14_05_520 SCF-10011.n42,1005,1005,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
223243,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,20,,InSituGammaSpec,,I-131,3.85,uCi/m2
223245,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,20,,InSituGammaSpec,,I-132,3.5,uCi/m2
223247,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
223249,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,23,,InSituGammaSpec,,Te-129m,2.87,uCi/m2
223251,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,20,,InSituGammaSpec,,Te-132,2.9,uCi/m2
223253,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,20,,InSituGammaSpec,,Cs-134,4.08,uCi/m2
223255,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,20.2,,InSituGammaSpec,,Cs-136,0.542,uCi/m2
223257,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,20,,InSituGammaSpec,,Cs-137,4,uCi/m2
223259,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,21.6,,InSituGammaSpec,,La-140,0.142,uCi/m2
223261,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
223263,7405,SCF-10012,Instrument,No,37.433167,140.344421,37.8517831099421,271.443886497579,W,3/23/2011 11:06:42 PM,DOE,"Field Team: 2011-03-24-14-59-540  585uR/h"" ; Description: EXPRESSWAY EXIT 18;",2011_03_24_14_59_540 SCF-10012.n42,1133,1133,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
223265,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,20,,InSituGammaSpec,,I-131,1.51,uCi/m2
223267,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,20.2,,InSituGammaSpec,,I-132,0.684,uCi/m2
223269,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
223271,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,35,,InSituGammaSpec,,Te-129m,0.509,uCi/m2
223273,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,20.1,,InSituGammaSpec,,Te-132,0.555,uCi/m2
223275,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,20.1,,InSituGammaSpec,,Cs-134,0.777,uCi/m2
223277,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,21.2,,InSituGammaSpec,,Cs-136,0.104,uCi/m2
223279,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,20.1,,InSituGammaSpec,,Cs-137,0.761,uCi/m2
223281,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,28.3,,InSituGammaSpec,,La-140,0.0275,uCi/m2
223283,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
223285,7399,SCF-10013,Instrument,No,37.2909,140.352701,38.4897473185429,256.63017997381,WSW,3/23/2011 11:51:42 PM,DOE,Field Team: 2011-03-24-15-45-590  115uR/r; Description: expressway exit 16;,2011_03_24_15_45_590. SCF-10013n42,1007,1007,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
223287,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,20,,InSituGammaSpec,,I-131,1.59,uCi/m2
223289,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,20.5,,InSituGammaSpec,,I-132,0.219,uCi/m2
223291,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
223293,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,43.6,,InSituGammaSpec,,Te-129m,0.237,uCi/m2
223295,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,20.3,,InSituGammaSpec,,Te-132,0.175,uCi/m2
223297,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,20.2,,InSituGammaSpec,,Cs-134,0.396,uCi/m2
223299,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,22.3,,InSituGammaSpec,,Cs-136,0.0497,uCi/m2
223301,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,20.2,,InSituGammaSpec,,Cs-137,0.391,uCi/m2
223303,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,42.9,,InSituGammaSpec,,La-140,0.00741,uCi/m2
223305,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,0,,InSituGammaSpec,,Ag-110m,0,uCi/m2
223307,7419,SCF-10014,Instrument,No,35.741244,139.360322,148.550378869421,219.133330461987,SW,3/24/2011 3:50:01 PM,DOE,Field Team: 2011-03-E5-23-45-59- 345uR/h;,2011_03_25_15_55_530_SCF10014.n42,1017,1017,100,0,,InSituGammaSpec,,Nb-95,0,uCi/m2
223309,7479,SCF-10015,Instrument,No,35.956008,140.589002,104.002796238511,193.774477204047,SSW,3/25/2011 1:35:59 AM,DOE,"Field Team: 485uR 2011-03-25 -15-55-210rill sit. 2011-03-25-1726 rill sit. 2011-03-25-1726 ; Description: FAMILY MART PARKING LOT SPRINKLING WIND FROM SOUTHEAST, TOWN NEAR OCEAN;",2011_03_25_17_26_210_SCF10015.n42,1002,1002,100,20.1,,InSituGammaSpec,,I-131,0.869,uCi/m2
223311,7479,SCF-10015,Instrument,No,35.956008,140.589002,104.002796238511,193.774477204047,SSW,3/25/2011 1:35:59 AM,DOE,"Field Team: 485uR 2011-03-25 -15-55-210rill sit. 2011-03-25-1726 rill sit. 2011-03-25-1726 ; Description: FAMILY MART PARKING LOT SPRINKLING WIND FROM SOUTHEAST, TOWN NEAR OCEAN;",2011_03_25_17_26_210_SCF10015.n42,1002,1002,100,21.5,,InSituGammaSpec,,I-132,0.0802,uCi/m2
223313,7479,SCF-10015,Instrument,No,35.956008,140.589002,104.002796238511,193.774477204047,SSW,3/25/2011 1:35:59 AM,DOE,"Field Team: 485uR 2011-03-25 -15-55-210rill sit. 2011-03-25-1726 rill sit. 2011-03-25-1726 ; Description: FAMILY MART PARKING LOT SPRINKLING WIND FROM SOUTHEAST, TOWN NEAR OCEAN;",2011_03_25_17_26_210_SCF10015.n42,1002,1002,100,0,,InSituGammaSpec,,I-133,0,uCi/m2
223315,7479,SCF-10015,Instrument,No,35.956008,140.589002,104.002796238511,193.774477204047,SSW,3/25/2011 1:35:59 AM,DOE,"Field Team: 485uR 2011-03-25 -15-55-210rill sit. 2011-03-25-1726 rill sit. 2011-03-25-1726 ; Description: FAMILY MART PARKING LOT SPRINKLING WIND FROM SOUTHEAST, TOWN NEAR OCEAN;",2011_03_25_17_26_210_SCF10015.n42,1002,1002,100,77.6,,InSituGammaSpec,,Te-129m,0.104,uCi/m2
223317,7479,SCF-10015,Instrument,No,35.956008,140.589002,104.002796238511,193.774477204047,SSW,3/25/2011 1:35:59 AM,DOE,"Field Team: 485uR 2011-03-25 -15-55-210rill sit. 2011-03-25-1726 rill sit. 2011-03-25-1726 ; Description: FAMILY MART PARKING LOT SPRINKLING WIND FROM SOUTHEAST, TOWN NEAR OCEAN;",2011_03_25_17_26_210_SCF10015.n42,1002,1002,100,20.7,,InSituGammaSpec,,Te-132,0.0747,uCi/m2
